clipe,description,movie,file_path,genres,id
0002_As_Good_As_It_Gets_00.01.39.871-00.01.44.826,"And with that, he stuffs him in the garbage chute and lets go.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.01.39.871-00.01.44.826/0002_As_Good_As_It_Gets_00.01.39.871-00.01.44.826_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.01.58.146-00.01.59.253,"as another apartment door opens emitting the loud sounds of a PARTY and Someone, early 30s.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.01.58.146-00.01.59.253/0002_As_Good_As_It_Gets_00.01.58.146-00.01.59.253_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.01.59.253-00.01.59.927,he bolts into the hall.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.01.59.253-00.01.59.927/0002_As_Good_As_It_Gets_00.01.59.253-00.01.59.927_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.01.59.927-00.02.03.799,Someone is just about to enter his apartment.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.01.59.927-00.02.03.799/0002_As_Good_As_It_Gets_00.01.59.927-00.02.03.799_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.02.06.862-00.02.09.981,He notices Someone at the far end of the hall.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.02.06.862-00.02.09.981/0002_As_Good_As_It_Gets_00.02.06.862-00.02.09.981_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.02.09.981-00.02.11.787,Someone starts to walk back to his apartment door which is directly opposite Someone's.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.02.09.981-00.02.11.787/0002_As_Good_As_It_Gets_00.02.09.981-00.02.11.787_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.02.51.618-00.02.52.537,and sees his black friend.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.02.51.618-00.02.52.537/0002_As_Good_As_It_Gets_00.02.51.618-00.02.52.537_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.04.57.173-00.05.00.934,"Then notices the Handyman, tongue in cheek, trying to suppress his amusement.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.04.57.173-00.05.00.934/0002_As_Good_As_It_Gets_00.04.57.173-00.05.00.934_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.06.09.635-00.06.12.588,He barely reacts as we hear a LOUD KNOCKING at he reads.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.06.09.635-00.06.12.588/0002_As_Good_As_It_Gets_00.06.09.635-00.06.12.588_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.06.30.072-00.06.31.856,He burst from his chair.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.06.30.072-00.06.31.856/0002_As_Good_As_It_Gets_00.06.30.072-00.06.31.856_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.06.32.767-00.06.33.455,As Someone hears Someone through the door and takes a step back.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.06.32.767-00.06.33.455/0002_As_Good_As_It_Gets_00.06.32.767-00.06.33.455_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.06.33.455-00.06.34.707,Someone throws open the door.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.06.33.455-00.06.34.707/0002_As_Good_As_It_Gets_00.06.33.455-00.06.34.707_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.06.34.707-00.06.35.273,He looks demonic.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.06.34.707-00.06.35.273/0002_As_Good_As_It_Gets_00.06.34.707-00.06.35.273_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.06.39.104-00.06.41.355,Someone walks back into the apartment and is about to close the door when Someone has another burst of bravery.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.06.39.104-00.06.41.355/0002_As_Good_As_It_Gets_00.06.39.104-00.06.41.355_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.08.27.256-00.08.34.565,Someone enters his apartment and slams the door shut.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.08.27.256-00.08.34.565/0002_As_Good_As_It_Gets_00.08.27.256-00.08.34.565_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.08.43.105-00.08.44.601,Someone smiles affectionately.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.08.43.105-00.08.44.601/0002_As_Good_As_It_Gets_00.08.43.105-00.08.44.601_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.08.44.601-00.08.45.818,Someone turns serious.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.08.44.601-00.08.45.818/0002_As_Good_As_It_Gets_00.08.44.601-00.08.45.818_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.09.13.092-00.09.14.814,Someone waits patiently as Someone jerks his door back open.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.09.13.092-00.09.14.814/0002_As_Good_As_It_Gets_00.09.13.092-00.09.14.814_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.09.14.814-00.09.17.955,Someone immediately grabs Someone by his shirt and jerks him forward.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.09.14.814-00.09.17.955/0002_As_Good_As_It_Gets_00.09.14.814-00.09.17.955_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.09.17.955-00.09.18.277,Someone is scared.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.09.17.955-00.09.18.277/0002_As_Good_As_It_Gets_00.09.17.955-00.09.18.277_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.07.173-00.10.09.662,Someone appears impressed.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.07.173-00.10.09.662/0002_As_Good_As_It_Gets_00.10.07.173-00.10.09.662_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.23.938-00.10.26.564,A crowded and dirty street and here comes Someone.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.23.938-00.10.26.564/0002_As_Good_As_It_Gets_00.10.23.938-00.10.26.564_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.26.564-00.10.28.109,His walk is brisk -- an animal wanting to pass through the danger without giving off the scent of its mounting fear.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.26.564-00.10.28.109/0002_As_Good_As_It_Gets_00.10.26.564-00.10.28.109_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.28.109-00.10.30.093,At times he places his palms together and extends his arms cutting a path through people.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.28.109-00.10.30.093/0002_As_Good_As_It_Gets_00.10.28.109-00.10.30.093_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.30.093-00.10.35.136,We will be very pointed in the fact that he avoids stepping on cracks.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.30.093-00.10.35.136/0002_As_Good_As_It_Gets_00.10.30.093-00.10.35.136_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.35.136-00.10.38.148,His eyes focused on the terrain.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.35.136-00.10.38.148/0002_As_Good_As_It_Gets_00.10.35.136-00.10.38.148_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.43.489-00.10.45.559,Someone talks with another MOTHER -- a customer.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.43.489-00.10.45.559/0002_As_Good_As_It_Gets_00.10.43.489-00.10.45.559_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.45.559-00.10.47.403,She is telling a story about her son for the umpteenth time.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.45.559-00.10.47.403/0002_As_Good_As_It_Gets_00.10.45.559-00.10.47.403_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.10.47.403-00.10.51.940,"The Mother nods too sympathetically that she does, but Someone interrupts her.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.10.47.403-00.10.51.940/0002_As_Good_As_It_Gets_00.10.47.403-00.10.51.940_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.11.16.905-00.11.20.049,"They turn away -- Someone walks a few paces to the waitress station where two waitresses, people, are talking.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.11.16.905-00.11.20.049/0002_As_Good_As_It_Gets_00.11.16.905-00.11.20.049_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.11.20.427-00.11.22.526,She puts two hands lightly on his waist to move him out of the way.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.11.20.427-00.11.22.526/0002_As_Good_As_It_Gets_00.11.20.427-00.11.22.526_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.11.22.526-00.11.25.042,He gulps at the contact (since no one else ever touches him) but covers his self-consciousness.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.11.22.526-00.11.25.042/0002_As_Good_As_It_Gets_00.11.22.526-00.11.25.042_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.11.39.328-00.11.40.623,She barks a mirthless though hearty laugh.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.11.39.328-00.11.40.623/0002_As_Good_As_It_Gets_00.11.39.328-00.11.40.623_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.11.40.623-00.11.41.946,"If we could read Someone which we can't, we'd see him unsettled by the date talk.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.11.40.623-00.11.41.946/0002_As_Good_As_It_Gets_00.11.40.623-00.11.41.946_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.12.05.064-00.12.06.223,The two waitresses signal their protests.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.12.05.064-00.12.06.223/0002_As_Good_As_It_Gets_00.12.05.064-00.12.06.223_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.12.10.957-00.12.15.703,Someone walks back into the restaurant proper.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.12.10.957-00.12.15.703/0002_As_Good_As_It_Gets_00.12.10.957-00.12.15.703_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.12.15.703-00.12.16.020,he hangs near their table.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.12.15.703-00.12.16.020/0002_As_Good_As_It_Gets_00.12.15.703-00.12.16.020_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.12.16.020-00.12.17.109,his discomfort builds in this limbo.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.12.16.020-00.12.17.109/0002_As_Good_As_It_Gets_00.12.16.020-00.12.17.109_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.12.33.764-00.12.34.836,The Woman starts to protest.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.12.33.764-00.12.34.836/0002_As_Good_As_It_Gets_00.12.33.764-00.12.34.836_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.13.01.947-00.13.02.350,There is in Someone's attitude toward Someone some ingredient of self-satisfaction -- that she is the only one in the place who can handle him.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.13.01.947-00.13.02.350/0002_As_Good_As_It_Gets_00.13.01.947-00.13.02.350_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.13.02.350-00.13.02.447,She starts to clear the table.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.13.02.350-00.13.02.447/0002_As_Good_As_It_Gets_00.13.02.350-00.13.02.447_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.13.24.838-00.13.35.057,Some crazy street-freak has slipped under her perfect guard and momentarily devastated her.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.13.24.838-00.13.35.057/0002_As_Good_As_It_Gets_00.13.24.838-00.13.35.057_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.13.35.057-00.13.41.345,Someone senses that he is gone way too far.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.13.35.057-00.13.41.345/0002_As_Good_As_It_Gets_00.13.35.057-00.13.41.345_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.14.26.990-00.14.30.667,"A beat and then Someone nods, hardly breathing -- backing down.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.14.26.990-00.14.30.667/0002_As_Good_As_It_Gets_00.14.26.990-00.14.30.667_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.14.30.667-00.14.31.916,She walks away.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.14.30.667-00.14.31.916/0002_As_Good_As_It_Gets_00.14.30.667-00.14.31.916_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.14.31.916-00.14.33.767,"Someone watches her, biting his lower lip.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.14.31.916-00.14.33.767/0002_As_Good_As_It_Gets_00.14.31.916-00.14.33.767_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.14.59.691-00.15.06.253,"She is underneath a YOUNGER, cuter MAN on the living room sofa.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.14.59.691-00.15.06.253/0002_As_Good_As_It_Gets_00.14.59.691-00.15.06.253_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.15.34.937-00.15.36.402,each time startling herself with her own noise and trying to reign it in.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.15.34.937-00.15.36.402/0002_As_Good_As_It_Gets_00.15.34.937-00.15.36.402_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.15.36.402-00.15.41.176,The Young Man stops and looks at her.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.15.36.402-00.15.41.176/0002_As_Good_As_It_Gets_00.15.36.402-00.15.41.176_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.15.53.971-00.15.57.001,Pulling herself together she goes off down the hallway.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.15.53.971-00.15.57.001/0002_As_Good_As_It_Gets_00.15.53.971-00.15.57.001_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.05.736-00.16.07.723,"she takes them off when she sees Someone, then hears the cough.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.05.736-00.16.07.723/0002_As_Good_As_It_Gets_00.16.05.736-00.16.07.723_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.08.117-00.16.09.168,Someone now goes into her son's room.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.08.117-00.16.09.168/0002_As_Good_As_It_Gets_00.16.08.117-00.16.09.168_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.13.179-00.16.13.365,"The room is a monument to horrible, sleepless nights.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.13.179-00.16.13.365/0002_As_Good_As_It_Gets_00.16.13.179-00.16.13.365_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.13.365-00.16.14.090,"two drugstore de-humidifying filters, a nebulizer (breathing contraption) a waste basket.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.13.365-00.16.14.090/0002_As_Good_As_It_Gets_00.16.13.365-00.16.14.090_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.14.090-00.16.14.283,"a night stand filled with medicine, a blood pressure kit.",0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.14.090-00.16.14.283/0002_As_Good_As_It_Gets_00.16.14.090-00.16.14.283_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.14.283-00.16.14.709,along with some stacks of seven-year-old toys and a small TV wedged into the tiny space.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.14.283-00.16.14.709/0002_As_Good_As_It_Gets_00.16.14.283-00.16.14.709_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.15.733-00.16.18.758,Someone feels his head.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.15.733-00.16.18.758/0002_As_Good_As_It_Gets_00.16.15.733-00.16.18.758_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.21.815-00.16.23.098,Then he coughs -- trying to suppress it.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.21.815-00.16.23.098/0002_As_Good_As_It_Gets_00.16.21.815-00.16.23.098_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.25.672-00.16.31.628,She brings up a waste basket as he throws up.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.25.672-00.16.31.628/0002_As_Good_As_It_Gets_00.16.25.672-00.16.31.628_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.35.270-00.16.37.742,she comforts him.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.35.270-00.16.37.742/0002_As_Good_As_It_Gets_00.16.35.270-00.16.37.742_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.41.704-00.16.42.704,He apologizes.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.41.704-00.16.42.704/0002_As_Good_As_It_Gets_00.16.41.704-00.16.42.704_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.44.981-00.16.50.819,As she re-enters.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.44.981-00.16.50.819/0002_As_Good_As_It_Gets_00.16.44.981-00.16.50.819_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.53.935-00.16.55.452,He is taking a cigarette from a pack.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.53.935-00.16.55.452/0002_As_Good_As_It_Gets_00.16.53.935-00.16.55.452_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.16.56.679-00.17.00.813,He palms the cigarette.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.16.56.679-00.17.00.813/0002_As_Good_As_It_Gets_00.16.56.679-00.17.00.813_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.17.01.334-00.17.03.334,resumes making out.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.17.01.334-00.17.03.334/0002_As_Good_As_It_Gets_00.17.01.334-00.17.03.334_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.17.05.880-00.17.08.525,his hand squeezes her breast.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.17.05.880-00.17.08.525/0002_As_Good_As_It_Gets_00.17.05.880-00.17.08.525_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.17.08.525-00.17.11.265,then he stops and looks at his hand.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.17.08.525-00.17.11.265/0002_As_Good_As_It_Gets_00.17.08.525-00.17.11.265_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.17.11.265-00.17.13.437,She looks down and sees a bit of throw-up he picked up while feeling her and then notices him looking at her with extreme distaste.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.17.11.265-00.17.13.437/0002_As_Good_As_It_Gets_00.17.11.265-00.17.13.437_ViT-B_32.npy,"Comedy, Drama, Romance",00
0002_As_Good_As_It_Gets_00.17.16.131-00.17.17.996,She barks a laugh to cover her embarrassment but speaks the truth.,0002_As_Good_As_It_Gets,0002_As_Good_As_It_Gets/0002_As_Good_As_It_Gets_00.17.16.131-00.17.17.996/0002_As_Good_As_It_Gets_00.17.16.131-00.17.17.996_ViT-B_32.npy,"Comedy, Drama, Romance",00
